tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.70E+17,neutral,0.6326,,0,US Airways,,NicoleCarmellaF,,0,@USAirways can i please have someone call me 781 879 4505,"[27.001775231777295, -122.3060394811286]",24-02-2015 05:50,,
5.70E+17,positive,0.6983,,0,US Airways,,stevan_hicks,,0,@USAirways We're back at a gate. Opposite of wheels up. Im sure we'll get thete eventually. So thanks.,"[30.946855294852327, -107.71018225775614]",24-02-2015 05:44,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,TrevorHam01,,0,@USAirways. R U aware your wait time to talk to a sales agent is always 30-60 minutes? Unacceptable. At least employ a call back feature!,"[27.460644141750514, -114.41721064480963]",24-02-2015 05:43,NYC,
5.70E+17,neutral,1,,,US Airways,,RockUrHumanity,,0,@USAirways &amp; @AmericanAir: 1 flight Cancelled Flightled yesterday and now a delay today has robbed my daughter of 2 days with her grandparents. Thanks,"[26.66885914374573, -89.25795893461714]",24-02-2015 05:36,East Coast/New England,Eastern Time (US & Canada)
5.70E+17,negative,0.6452,Late Flight,0.6452,US Airways,,stevan_hicks,,0,@USAirways 1729 connecting in charlotte to houston. Mechanical issue determined while q'd to take off. And we checked our bags.,"[45.01724971864567, -88.89446499611569]",24-02-2015 05:34,,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,kintheusa,,0,@USAirways can you DM please in regards to update on lost bag please.,"[42.46321747951445, -88.17720970209544]",24-02-2015 05:31,,
5.70E+17,negative,1,Flight Attendant Complaints,0.6547,US Airways,,cmtodd,,0,@USAirways need to retrain US 3837 lead flight attendant and gate agent at arrival MKE 2/23.  Horrible attitudes toward helping customers.,"[46.40151270159389, -89.65645559283638]",24-02-2015 05:29,"Miami Beach, Florida USA",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,stevan_hicks,,0,@USAirways Youre batting .1000. Every flight Ive taken is delayed. Worst airline. ever.,"[25.668386577904077, -74.1266378305472]",24-02-2015 05:28,,
5.70E+17,positive,1,,,US Airways,,bkusske,,0,@USAirways knows customer service!! Thank you for starting our 2 week vacay on an amazing note! Thank you sarita!!!,"[27.19762486159181, -117.02361914792483]",24-02-2015 05:22,MN,Mountain Time (US & Canada)
5.70E+17,negative,0.7087,Customer Service Issue,0.7087,US Airways,,peterbarth,,0,@USAirways why aren't you updating flight status/delays?,"[38.44268251081359, -82.62106003008806]",24-02-2015 05:08,"Greenville, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.3435,US Airways,,peterbarth,,0,@USAirways They're also saying the CLT flights are delayed but you're not showing it in your system which makes it impossible to figure out,"[30.189325955795677, -69.88547625200478]",24-02-2015 05:07,"Greenville, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,0.3666,US Airways,,peterbarth,,0,"@USAirways nope, they just announced we're headed back to the gate.","[30.9662964729726, -113.5453242186126]",24-02-2015 05:06,"Greenville, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,peterbarth,,0,@USAirways pretty sure we didn't actually take off at 7:10 http://t.co/vuxf4r4Unu,"[35.53748535216204, -72.15374748563528]",24-02-2015 04:58,"Greenville, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6552,US Airways,,Danye33,,0,@USAirways well then that is a horrible flaw in your system. 2 hours in the past day I've wasted. I've got a job &amp; family this is crazy,"[29.62192279821491, -80.73180427443904]",24-02-2015 04:56,,Eastern Time (US & Canada)
5.70E+17,negative,0.6771,Late Flight,0.3437,US Airways,,peterbarth,,0,@USAirways 5203 and we're just sitting 20 feet from an open gate,"[33.046520275168874, -69.1647239451695]",24-02-2015 04:55,"Greenville, SC",Eastern Time (US & Canada)
5.70E+17,negative,1,Flight Booking Problems,0.3663,US Airways,,Danye33,,0,@USAirways just wasted another hour of my life on hold. this is insanity. there has to be another way to use my voucher as payment online,"[29.760554409404687, -73.8655054227668]",24-02-2015 04:50,,Eastern Time (US & Canada)
5.70E+17,negative,0.663,Can't Tell,0.663,US Airways,,jbatchelor88,,0,@USAirways what's wrong with the plane? Flt 581,"[38.8121174326039, -120.64839655716463]",24-02-2015 04:49,"millville,nj",
5.70E+17,negative,1,Can't Tell,0.6617,US Airways,,eatmyshorts2263,,0,"@USAirways @united two broken airplanes, two days Late Flightr and I'm stranded after a funeral and missing out on my last semester of #college. 👍","[28.46315259239043, -99.27319029987896]",24-02-2015 04:46,Carmen SanDiego,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,bcruz1028,,0,@USAirways @AmericanAir Day 3 &amp; still no luggage Chkd http://t.co/MbLTALr4BS STATUS=AWAITING ASGMNT TO DRIVER Since yest 10:15am,"[41.81896492516837, -120.13598505457976]",24-02-2015 04:32,,
5.70E+17,negative,1,Flight Attendant Complaints,0.6875,US Airways,,suetrio,,0,@USAirways Flight 830 CLT to Phl. I was 1st on list.Someone else got spot. Rude employee in coach. Wouldt give ID. Said he was cute red head,"[43.99908279505327, -108.32327519241359]",24-02-2015 04:25,,
5.70E+17,negative,1,Flight Attendant Complaints,0.6706,US Airways,,ucbearcatdad,,0,"@USAirways asked her why needed to take yellow tag off. She said, ""because I told you to!"" Expect a personal apology from her- unacceptable!","[44.32129884096625, -91.87413240743933]",24-02-2015 04:25,,
5.70E+17,negative,1,Can't Tell,0.678,US Airways,,ucbearcatdad,,0,"@USAirways , since jan 22 have been on 10 flights. Why the disrespect in CLT, flt #2063 at 2:50pm on 18feb to DCA? just asked herba question","[25.84371259990835, -109.65692883485292]",24-02-2015 04:19,,
5.70E+17,negative,0.6421,Flight Booking Problems,0.6421,US Airways,,hiphop_hokie,,0,@USAirways nah it's for my flight next week.. inside my Chairman 7-day window but you still haven't released the last open First seat to me,"[35.18239346315028, -118.87740337112453]",24-02-2015 04:18,"Richmond, VA",
5.70E+17,neutral,1,,,US Airways,,meathead1974,,0,@USAirways flight 1946 out of clt this morning.  It's snowing here.  Should i head out to the airport?,"[35.52217081001295, -90.58850832302477]",24-02-2015 04:03,"Charlotte, NC",
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,mikejmarsh,,0,@USAirways I've been on hold for 41min. Just trying to change my reservation.,"[30.930268098347785, -83.69998453129772]",24-02-2015 03:58,,
5.70E+17,neutral,1,,,US Airways,,ToxicLayge,,0,@USAirways I am a UK citizen. Is there a UK number I could try?,"[40.82125054941392, -71.93978461073343]",24-02-2015 03:35,,London
5.70E+17,negative,1,Late Flight,0.3491,US Airways,,McClainTweets,,0,@USAirways I just spent 3.5 hours and got nowhere. Entire experience #epicfail,"[33.188893721282554, -68.90288705826867]",24-02-2015 03:30,"Cleveland, Ohio",Eastern Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,0.6789,US Airways,,ToxicLayge,,0,@USAirways Changing my flights with no explanations and still don't have a confirmation. So disappointed in the service,"[45.106275952722385, -86.72722869511017]",24-02-2015 03:20,,London
5.70E+17,negative,0.6739,Can't Tell,0.3478,US Airways,,MLasichak,,0,@USAirways nope not yet...,"[33.668233825863716, -111.22431228518154]",24-02-2015 03:05,"Crofton, Maryland",
5.70E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,0,@usairways I will make sure to never use your incompetent airlines again. My luggage has been out for delivery for 24 hours.,"[32.3075859308384, -82.40278467049812]",24-02-2015 01:44,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,yorkshire2002,,0,"@usairways My flight was Cancelled Flighted Saturday. Why was my luggage not at the airport? Today, I'm supposed to have it delivered. Pathetic","[46.928037692224066, -113.79842675035322]",24-02-2015 01:44,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,1,US Airways,,yorkshire2002,,0,@usairways  Thank you for allowing me to spend more money on vacation by buying things I already bought.,"[48.573531562411404, -112.26014837898417]",24-02-2015 01:43,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,0.7109,Can't Tell,0.7109,US Airways,,yorkshire2002,,0,@usairways Thanks so much for ruining my vacation. I really couldn't have done it without you.,"[44.81831223872728, -123.94396746912196]",24-02-2015 01:42,Kentucky,Eastern Time (US & Canada)
5.70E+17,negative,0.6469,Can't Tell,0.3371,US Airways,,NoDoubtMom,,0,@USAirways it's not like I'm trying to leave earlier just for fun. I don't want to get stuck in DC if we have bad weather in RDU.,"[39.75035981475567, -118.75899611489731]",24-02-2015 01:23,"Durham, NC",Eastern Time (US & Canada)
5.70E+17,negative,1,Can't Tell,0.6222,US Airways,,NoDoubtMom,,0,@USAirways some flexibility on your part would be nice. This is why I love @SouthwestAir. They're flexible &amp; not trying to take all my $.,"[43.6715009113628, -107.72983204850024]",24-02-2015 01:22,"Durham, NC",Eastern Time (US & Canada)
5.70E+17,positive,0.6606,,,US Airways,,cusefan4ever,,0,@USAirways Excited that I'll be flying from Syracuse to interview in Dallas on Friday for the FA position- this is a goal &amp; dream of mine!,"[37.41246015984332, -98.80880091821648]",24-02-2015 00:10,"Oswego, NY",Eastern Time (US & Canada)
5.70E+17,negative,0.3469,Customer Service Issue,0.3469,US Airways,,EmilyClapp,,0,@USAirways thank you for reaching out to me. Hopefully my request will be fixed and I can remain a loyal customer.,"[31.243697001262156, -103.30022797395958]",23-02-2015 23:39,DC,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,SLKToday,,0,@USAirways it doesn't take 6 days to respond to an already open case!,"[48.79119025730469, -104.81612254016206]",23-02-2015 23:17,Manchester,
5.70E+17,positive,1,,,US Airways,,GrahamHaigh,,0,"@usairways great crew for flight 504 PHX to YVR tonight! Friendly, efficient. Awesome job.","[39.19294719985831, -108.11060175982901]",23-02-2015 23:15,"Vancouver, Canada",Pacific Time (US & Canada)
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,Allmyvacations,,0,@USAirways are people going to answer our calls?,"[39.31160497359825, -84.42710359341987]",23-02-2015 22:53,Stafford VA,
5.70E+17,negative,1,Late Flight,0.3541,US Airways,,medrisy,,0,@USAirways pilot forgets to show up to work and Ricky J (gate agent) gives customers attitude. #usairwaysfail,"[27.152692761281205, -115.1479487852175]",23-02-2015 22:53,,
5.70E+17,negative,1,Can't Tell,0.6507,US Airways,,medrisy,,0,@USAirways : You Make the Reservation; We'll Make the Excuses! #usairwaysfail,"[42.85305761132855, -74.37279548495047]",23-02-2015 22:38,,
5.70E+17,positive,0.6647,,0,US Airways,,mydulcebella,,0,@USAirways Thank You for your empathy there is more to this story than just the luggage but thank you for reaching out,"[26.9834016006414, -116.86062824649595]",23-02-2015 22:37,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,medrisy,,0,@USAirways is utterly unreliable! They didn't schedule a pilot for their US624 flight out of Seattle - flights are delayed #usairwaysfail,"[47.85681475843474, -81.74597180621967]",23-02-2015 22:36,,
5.70E+17,negative,1,Can't Tell,0.3474,US Airways,,CicilyGray,,0,@USAirways yes but again valuable time has been lost,"[40.45396235813311, -95.271310704921]",23-02-2015 22:33,,
5.70E+17,negative,1,Customer Service Issue,0.357,US Airways,,jpkansara,,0,@USAirways I don't like being lied to. No bad weather in dc md va. I've been stuck in CA all day and should've been home by now. You owe me.,"[49.029237190941345, -119.77435880502927]",23-02-2015 22:32,"Washington,D.C.",
5.70E+17,negative,1,Late Flight,0.6405,US Airways,,jakenemmasmom,,0,@USAirways yes it landed at 11:40am. Should not take another 12+ hours to go 40 min drive. Was assured I would have this am.,"[42.74141224631015, -119.77659071869247]",23-02-2015 22:30,,
5.70E+17,negative,1,Lost Luggage,0.7128,US Airways,,mydulcebella,,0,@USAirways the disappointment was not the bag but that it arrived before me and I was kept 12 hrs without options in IAH,"[48.250092192348916, -105.47949845109551]",23-02-2015 22:22,Pennsylvania,Eastern Time (US & Canada)
5.70E+17,negative,1,Late Flight,1,US Airways,,CicilyGray,,0,@USAirways can't get back lost time,"[48.14904824654148, -82.00003511396505]",23-02-2015 22:19,,
5.70E+17,negative,1,Late Flight,0.6534,US Airways,,CicilyGray,,0,@USAirways flt 1820 2rsw could have extended the courtsey of waiting 2min 4 10 of us.... gates closed in r faces.  Ur fired,"[47.58973368993563, -117.79491435099523]",23-02-2015 22:15,,
5.70E+17,negative,1,Can't Tell,1,US Airways,,worldwideweg,,0,@USAirways - thanks however I feel like the system has failed me -- what is the solution?,"[31.001511125374176, -77.59399985963253]",23-02-2015 22:14,,
5.70E+17,negative,1,Lost Luggage,1,US Airways,,jakenemmasmom,,0,@USAirways my bag landed 1 day Late Flight at sfo at 11:40am. How can it be 10:01pm and I still don't have it? Flight 719 2/22/14,"[39.45733106069713, -113.47331382110222]",23-02-2015 22:03,,
5.70E+17,positive,1,,,US Airways,,cookyvonne,,0,@USAirways thanks very much! I got thru on the phone &amp; everything is fine. Just love the website &amp; app ! Thanks for working on it!,"[26.541014694181914, -69.31194542280905]",23-02-2015 21:49,,
5.70E+17,negative,1,Customer Service Issue,0.6574,US Airways,,miguellem90,,0,"@USAirways thanks for nothing. Bought two tix through you to Disney and my friend can't go and now I have to eat the 400, plus 600 for new 1","[43.42139416224916, -82.11057077237328]",23-02-2015 21:47,"cheektowaga, ny",Eastern Time (US & Canada)
5.70E+17,negative,1,Lost Luggage,1,US Airways,,StretfordGoose,,0,@USAirways Hi. I'm in LGA but my luggage is in CLT. Have been told to come back tomorrow to collect. Do you guys want to cover my taxi fare?,"[38.867977790444684, -112.15829450894235]",23-02-2015 21:22,"Porkhampton, England",London
5.70E+17,negative,1,Flight Attendant Complaints,0.3425,US Airways,,worldwideweg,,0,"@USAirways  Instead of fair treatment, I got a nasty letter from a lady in senior management that illness forfeits miles like death.","[42.996378325418036, -75.34985369283532]",23-02-2015 21:00,,
5.70E+17,negative,1,Customer Service Issue,0.6619,US Airways,,worldwideweg,,0,"@USAirways  A few years ago I lost over 50,000 miles bc I was physically unable to fly during the period.  I submitted a doctor's note.","[31.6521273218497, -92.18807957193948]",23-02-2015 20:59,,
5.70E+17,negative,1,Customer Service Issue,1,US Airways,,worldwideweg,,0,@USAirways  I've never been treated this badly,"[47.70869050752643, -73.36893188824247]",23-02-2015 20:59,,
5.70E+17,negative,1,Customer Service Issue,0.6518,US Airways,,worldwideweg,,0,@USAirways  I'm glad this airline is going to be swallowed by American!!! American always picks up the phone and solves problems.,"[28.173151283057507, -74.99506072611234]",23-02-2015 20:58,,
5.70E+17,negative,1,Customer Service Issue,0.6645,US Airways,,worldwideweg,,0,@USAirways  Three months and my miles haven't been credited.  No one is going to read the email I sent.,"[35.1828727465364, -101.88200794752484]",23-02-2015 20:58,,
5.70E+17,negative,1,Flight Booking Problems,0.6737,US Airways,,worldwideweg,,0,@USAirways   My email gets me a canned response that it takes 10 days for mileage to get credited --- It's been three months and my miles,"[37.463001601874495, -69.06984816665951]",23-02-2015 20:57,,
5.70E+17,neutral,0.6626,,0,US Airways,,worldwideweg,,0,@USAirways  My tweet gets me a response to email dmsc@usairways.com,"[43.49508495735401, -67.11349923003903]",23-02-2015 20:56,,
5.70E+17,neutral,0.6556,,0,US Airways,,worldwideweg,,0,@USAirways The help/complaint forms on the website can be used only if the matter applies to an actual ticketed flight,"[35.86159013656524, -113.48164623483419]",23-02-2015 20:56,,
